,AGO,BOL,BRA,BDI,ECU,IDN,MDG,MWI,PNG,PRY,PER,RWA,TLS,ZWE,COG,CUB,DOM,HTI,PHL,TZA,ZMB,BEN,CMR,CAF,COL,COD,CRI,CIV,SLV,GNQ,ETH,GAB,GHA,GTM,GIN,GUY,HND,IND,JAM,KEN,LAO,LBR,MEX,NPL,NIC,NGA,PAN,SLE,LKA,THA,TGO,TTO,UGA,VEN,VNM,YEM
1997,22.382381,21.006548,25.368227,21.21579,22.603334,26.197805,23.057638,22.275,25.218939,23.94323,20.347847,19.417707,25.341667,21.790964,25.20079,25.82607,25.459677,25.747501,26.164036,23.16589,22.673468,27.637135,25.325945,25.928677,24.847116,24.86594,25.678646,26.564322,25.608974,24.817158,23.24007,25.347822,27.50031,24.376041,26.148586,26.209707,24.70253,23.715311,25.867498,24.868534,23.95245,25.622665,21.492115,12.308333,25.79896,27.077967,25.79244,26.348648,27.362743,26.594782,27.295238,26.34,23.423626,25.86079,24.658285,24.277935
1998,22.44191,20.846428,25.68623,20.958773,22.814928,26.648123,23.285582,22.516315,25.44269,23.024622,20.6277,19.176563,26.27857,22.391466,25.338398,26.00119,25.623386,25.882502,26.75066,23.127443,22.683628,28.169882,25.75595,25.791601,25.069477,24.544407,25.732813,27.115372,25.745514,25.393137,23.47354,25.855404,28.043848,24.52262,26.745535,26.760569,24.74509,24.413786,26.398335,24.91322,24.864706,26.1055,21.852503,13.347865,25.828516,27.636871,25.93624,26.867117,27.930393,27.290335,27.816904,26.913334,22.996601,26.120243,25.432999,25.036917
1999,21.820635,20.377247,25.147045,20.732018,21.60355,26.100174,22.838062,21.94953,25.280302,23.32751,19.574253,18.98698,25.234524,21.601305,24.54425,25.519524,24.989246,25.29375,26.159912,22.880732,21.987553,27.686405,25.053654,24.960579,24.391628,23.960438,24.63203,26.474813,24.75577,24.756863,22.95374,25.14069,27.425467,23.534822,26.10744,25.994244,23.786013,24.296513,25.560001,24.803234,23.754063,25.549168,21.368841,13.684857,24.904167,27.076757,24.93372,26.417568,27.181616,26.14352,27.245,26.578333,23.014563,25.528734,24.40527,24.338644
2000,21.878847,20.37619,25.142067,20.95614,21.53123,26.127798,23.073776,21.702114,25.260303,23.285181,19.770079,19.296354,25.381548,21.29955,24.606012,25.538214,24.825537,25.197918,26.29285,22.897831,21.981747,27.758188,24.91055,25.247461,24.441175,24.205662,25.013542,26.466913,25.210257,24.715197,23.299961,25.10563,27.537617,23.979168,26.086832,26.11031,24.03765,24.1913,25.536667,25.009375,23.835714,25.534,21.581585,13.223373,25.172527,26.846294,25.126743,26.364414,27.333334,26.343033,27.434763,26.325,23.53471,25.572428,24.487164,24.210924
2001,22.038565,20.521141,25.421627,21.24079,21.50768,26.267658,23.016567,22.059742,25.296402,23.960417,19.690474,19.636457,25.622025,21.585491,24.805063,25.65643,24.981989,25.421665,26.360264,23.007397,22.317797,27.859211,24.926641,25.381477,24.732824,24.511831,25.670834,26.345062,25.625,24.638235,23.32862,25.208258,27.468145,24.295834,26.215103,26.175861,24.468452,24.30375,25.845835,25.046911,24.055182,25.497667,21.411531,13.482013,25.676952,26.99314,25.623062,26.389639,27.48995,26.541912,27.525238,26.51,24.013107,25.97607,24.635057,24.448748
2002,22.204054,20.91753,25.65718,21.557896,21.895653,26.45528,23.035517,22.198826,25.336325,24.34536,20.034096,19.942707,25.82262,22.197842,24.987185,26.005713,25.11855,25.56625,26.309824,23.303333,22.627527,27.985672,25.143843,25.545834,24.938538,24.6692,25.860678,26.540863,25.670513,24.89951,23.705317,25.465916,27.515732,24.442263,26.223883,25.545017,24.602976,24.56046,25.945002,25.516918,24.037115,25.516666,21.564531,13.486382,25.825521,27.226614,25.743992,26.346848,27.608334,26.57402,27.506907,26.335001,24.421925,25.874475,24.735106,24.401209
2003,22.306652,20.582163,25.480742,21.745174,21.752464,26.360622,23.175396,22.247654,25.459925,23.75374,19.983482,20.104687,25.88512,21.991467,24.918407,26.035833,25.248655,25.729166,26.197763,23.466736,22.661236,28.138012,25.324589,25.77731,24.982786,24.749096,25.798178,26.600677,25.56282,25.050982,23.70481,25.381456,27.66067,24.412203,26.350224,26.468557,24.580208,24.334623,26.056667,25.478987,24.07871,25.691666,21.671593,13.377032,25.785547,27.379084,25.827713,26.46757,27.5375,26.51257,27.65881,26.773335,24.376293,26.237955,24.803257,24.83463
2004,21.971205,21.026382,25.389252,21.244738,21.621883,26.287518,22.909624,22.000706,25.388485,23.342566,20.000166,19.602083,25.6125,22.238052,24.753586,25.726309,24.875807,25.39625,26.27456,23.058926,22.163792,27.997223,25.323277,25.860611,24.795212,24.470804,25.690365,26.72247,25.819233,24.72304,23.497293,25.110287,27.657166,24.534672,26.528793,26.128437,24.51116,24.369566,25.852499,25.155424,23.80273,25.756332,21.485231,13.634654,25.713932,27.341476,25.604263,26.602926,27.317402,26.439636,27.543331,26.553333,23.76877,25.961178,24.548084,24.328714
2005,22.600658,20.74931,25.70073,21.888597,21.294565,26.256458,23.183962,22.71608,25.32947,23.343466,19.871338,20.182293,25.485119,23.184788,24.970676,25.58131,24.637365,25.055,26.310923,23.37573,23.316854,28.261404,25.514326,26.053125,24.921494,25.01987,25.292448,26.904938,25.782694,24.982843,23.50031,25.312763,27.839718,24.540922,26.65744,26.205414,24.60625,24.153797,25.372501,25.148779,24.138025,26.000666,21.792173,13.354065,25.66914,27.48172,25.444962,26.862614,27.387257,26.640615,27.762142,26.776667,24.01335,26.078527,24.696743,24.359715
2006,21.747938,20.860062,25.494154,21.15921,21.633478,26.085735,23.126884,22.054226,25.241932,23.868372,19.96095,19.551043,24.816072,21.741415,24.896046,25.715237,24.797043,25.365833,26.33794,23.02436,21.803738,28.219446,25.20267,25.646387,24.76808,24.45401,25.542187,26.611668,25.628845,24.90196,23.520893,25.318317,27.576244,24.382738,26.384525,26.012457,24.489285,24.434362,25.963333,25.246983,24.190685,25.799,21.952055,13.803862,25.66836,27.40508,25.684301,26.655405,27.336273,26.558475,27.561428,26.41,23.782282,25.913843,24.879358,24.458721
2007,21.713825,20.536884,25.547108,20.984211,21.143116,26.067114,23.29147,22.11925,25.24375,23.487831,19.525497,19.373959,24.994642,21.912851,24.748682,25.86845,24.49812,24.708332,26.28452,22.937145,21.863602,28.012135,25.268145,25.893002,24.68469,24.359886,25.289062,26.759197,25.04295,24.843136,23.431698,25.208784,27.577805,24.204613,26.404837,25.8945,24.263393,24.385733,25.610834,25.036709,23.786064,25.771168,21.526829,13.643801,25.392448,27.426495,25.435658,26.554956,27.283087,26.28757,27.409763,26.35,23.61173,25.94465,24.464321,24.662996
2008,21.680838,20.440823,25.218435,20.90658,21.403406,26.01208,22.96184,21.987207,25.27621,23.368372,19.710901,19.32552,25.02381,22.153011,24.590664,25.390953,24.095966,24.318333,25.971579,22.842237,21.865349,27.85044,25.053818,25.56875,24.4444,24.336018,25.122917,26.20994,25.728205,24.708824,23.20263,25.032284,27.312073,24.2064,25.95134,25.788746,24.537947,24.21104,24.851665,24.936459,23.442297,25.270334,21.521473,13.398578,25.592058,27.1349,25.225193,26.288065,27.24853,26.154062,27.37,26.495,23.648302,25.703619,24.064367,23.841839
2009,22.04929,20.755453,25.496075,21.466667,22.42471,26.17449,23.284458,22.386854,25.303333,23.717236,20.125082,19.902605,25.195833,22.355724,24.998207,25.53631,24.579302,24.765415,25.961185,23.329748,22.408495,28.279385,25.63949,26.07142,24.908201,24.772583,25.739323,26.546421,26.022436,24.996078,23.988688,25.35578,27.598831,24.549404,26.206472,26.157475,24.809673,24.915022,25.051666,25.595222,24.27325,25.544333,22.031527,13.829471,25.95664,27.85375,25.835852,26.33964,27.56593,26.599686,27.62857,26.825,24.309223,26.040552,24.814272,24.668781
2010,22.318493,20.876865,25.681717,21.844791,22.58122,26.163855,23.622301,23.108334,25.309603,23.271852,20.62707,20.383854,25.24902,22.395342,25.086525,25.10351,24.363987,24.57807,26.217274,23.381807,22.687557,28.339523,25.904669,26.247723,25.3067,,25.331547,27.12672,25.141666,25.430302,24.494034,25.325972,28.019848,24.185417,26.557089,26.331415,24.87015,23.926294,24.641666,25.310432,25.027132,26.00676,21.139399,12.426111,25.445097,27.769903,25.634327,26.787256,27.69896,26.931576,27.854584,26.853333,23.98976,26.073315,24.997427,24.788704
2011,21.894283,20.983418,25.390158,21.504688,22.180986,26.021673,23.4482,22.546825,25.169033,23.62526,20.298437,19.948437,24.90196,22.020597,24.757338,25.610744,23.997025,24.242983,26.090061,23.004517,22.065205,28.000238,25.582458,25.636662,25.103067,,25.182142,26.752722,24.848215,25.160984,24.41819,25.114237,27.706287,24.210808,26.229229,25.732275,24.785696,23.36907,24.64762,25.268734,23.659836,25.544025,21.888592,11.752064,25.294731,27.379929,25.547817,26.47843,27.457638,25.826517,27.515417,26.465,23.50353,25.751495,23.861158,24.398075
2012,21.859505,20.923494,25.582172,21.182293,22.373943,26.147467,23.279432,22.35992,25.228497,24.075481,20.508705,19.641666,25.161764,22.240812,24.716085,25.62259,24.587202,24.685965,26.448437,22.796185,22.092648,27.820835,25.471855,25.701452,25.143543,,24.999702,26.462223,24.641071,25.194698,24.354378,25.140415,27.42659,24.315754,26.129353,25.594841,24.561691,23.309038,25.436905,24.840786,24.898788,25.38695,21.962017,11.726747,25.008701,27.215832,25.559324,26.364462,27.64618,26.749786,27.363125,26.478333,23.023376,25.67504,24.896557,24.509926
